"regime","tasks","algo","repeat","makespanAnalytic","makespanSim","doi","utilization","bestFitness","schedulerMs"
"small","400","IWHOLF","0","287.32533333333333","1.9764369532648E10","2.2088656028289018","0.4527210703626769","115.36894397125718","6389"
"small","400","WHO","0","283.5246666666667","1.9764369532648E10","1.9258947028866185","0.4952005958713209","113.80904104428822","2349"
"small","400","WOA","0","460.8813333333334","1.9764369532648E10","2.9698978801526783","0.3092661150428793","184.91546855831524","2552"
"small","400","PSO","0","249.12475","1.9764369532648E10","1.6167787099202136","0.5495803522417699","100.00099072415094","796"
"small","400","ACO","0","503.02666666666664","1.9764369532648E10","3.473510130037152","0.28789321538247653","201.81160624393905","26526"
"small","400","RR","0","303.344","1.9764369532648E10","1.5664373793742616","0.48238482833794966","121.72649097196596","0"
"small","400","IWHOLF","1","300.49266666666665","2.196041041434362E10","2.191851588711394","0.45623526937236997","120.63291808447882","5921"
"small","400","WHO","1","298.7733333333333","2.196041041434362E10","1.868340000134213","0.47022773685964925","119.92061369122425","2528"
"small","400","WOA","1","406.23866666666663","2.196041041434362E10","2.5823891788791027","0.35514767139333187","163.01149752277462","3188"
"small","400","PSO","1","245.64033333333333","2.196041041434362E10","1.6608629781560593","0.560985034560097","98.60258546150509","905"
"small","400","ACO","1","497.528","2.196041041434362E10","3.272881879379161","0.29719504714300693","199.5965270656832","27344"
"small","400","RR","1","305.6073333333334","2.196041041434362E10","1.5541317746565542","0.48049716603124926","122.63234162244743","0"
"small","400","IWHOLF","2","284.69266666666664","2.21360935626376E10","1.7446244969717206","0.4934842921195697","114.2682073162435","7750"
"small","400","WHO","2","313.83466666666664","2.21360935626376E10","2.096912200607838","0.44750723885205307","125.97020793338582","3407"
"small","400","WOA","2","442.52933333333334","2.21360935626376E10","2.880415596177108","0.32537684738128436","177.56052800471346","2776"
"small","400","PSO","2","256.95799999999997","2.21360935626376E10","1.7068028756665743","0.5279383360143612","103.15177714217471","784"
"small","400","ACO","2","401.91066666666666","2.21360935626376E10","2.6621424071960447","0.348666408895685","161.28817394168908","25655"
"small","400","RR","2","306.38800000000003","2.21360935626376E10","1.647437898632074","0.46990154562810793","122.95563096755474","0"
