"regime","tasks","algo","repeat","makespanAnalytic","makespanSim","doi","utilization","bestFitness","schedulerMs"
"small","300","IWHOLF","0","128.472","2.059422774193E10","1.7232328696799286","0.498384790719638","77.37000772719614","814"
"small","300","WHO","0","106.1115","2.059422774193E10","1.5599908208065085","0.5839214529056699","63.91133095987806","306"
"small","300","WOA","0","153.3595","2.059422774193E10","2.26219141210968","0.4237443202627379","92.35931184250039","435"
"small","300","PSO","0","97.3935","2.059422774193E10","1.4954280076598891","0.6046369795383333","58.66901660856765","93"
"small","300","ACO","0","150.61700000000002","2.059422774193E10","2.0719757899049287","0.4421704665918632","90.69693060285852","1923"
"small","300","RR","0","132.825","2.059422774193E10","1.6088894929385764","0.4870081247255161","79.98064122475671","0"
"small","300","IWHOLF","1","125.42666666666665","4.05828373226768E10","2.1596440438505367","0.4630392692941427","75.57876649447486","886"
"small","300","WHO","1","112.27700000000002","4.05828373226768E10","1.5292458714698234","0.5348260180921588","67.62873188633662","363"
"small","300","WOA","1","224.02850000000004","4.05828373226768E10","3.3841995086626993","0.2903369083993033","134.87017521207343","419"
"small","300","PSO","1","98.87674999999999","4.05828373226768E10","1.3209116993861567","0.5873114171599154","59.55717101810533","118"
"small","300","ACO","1","155.676","4.05828373226768E10","2.2126446823207506","0.41221965813612904","93.75134437086157","1675"
"small","300","RR","1","144.4035","4.05828373226768E10","1.7914111501807937","0.4430628210765897","86.9544454290784","0"
"small","300","IWHOLF","2","128.228","6.763806205674334E10","1.7416265326346074","0.5056032906229528","77.22164001038256","735"
"small","300","WHO","2","135.5235","6.763806205674334E10","1.842570904050916","0.4731250207528584","81.61697853690141","327"
"small","300","WOA","2","187.90519999999995","6.763806205674334E10","2.820948451455408","0.3313000939658227","113.1516473849864","362"
"small","300","PSO","2","102.28899999999999","6.763806205674334E10","1.3100546914338986","0.5825315609042355","61.60589011020999","112"
"small","300","ACO","2","144.8706","6.763806205674334E10","2.5208999977683155","0.3966837244179749","87.28973151012123","1603"
"small","300","RR","2","142.598","6.763806205674334E10","1.6803596795338418","0.4644432454639381","85.85704068579112","0"
