"regime","tasks","algo","repeat","makespanAnalytic","makespanSim","doi","utilization","bestFitness","schedulerMs"
"small","600","IWHOLF","0","435.94200000000006","5.657001641089186E10","1.8424360462409728","0.4922467452373133","174.7735737551697","8218"
"small","600","WHO","0","425.3806666666667","5.657001641089186E10","2.070899235071567","0.4828820171761963","170.56608241811455","4318"
"small","600","WOA","0","556.892","5.657001641089186E10","2.393487123441483","0.3815858070600872","223.24752287193607","4382"
"small","600","PSO","0","349.71666666666664","5.657001641089186E10","1.3802592748029656","0.5931095994133248","140.1998138707588","1109"
"small","600","ACO","0","581.1259999999999","5.657001641089186E10","2.4346008216640733","0.375817114117254","232.9466397726128","28875"
"small","600","RR","0","437.0166666666667","5.657001641089186E10","1.5137544832965517","0.5015376299102837","175.18143181288536","0"
"small","600","IWHOLF","1","432.93066666666664","1.756832877370362E10","2.109800323631337","0.4739785034627467","173.5933695807706","8297"
"small","600","WHO","1","438.8353333333333","1.756832877370362E10","1.7848337766680913","0.492465604999529","175.927895659167","4318"
"small","600","WOA","1","583.354","1.756832877370362E10","2.511823526465262","0.3751419091414582","233.8421060308384","3694"
"small","600","PSO","1","397.02333333333337","1.756832877370362E10","1.8787654883568479","0.532264407770547","159.1839129630889","1201"
"small","600","ACO","1","682.3413333333334","1.756832877370362E10","2.646761371554461","0.32673636240229925","273.4728295844697","29533"
"small","600","RR","1","435.68533333333335","1.756832877370362E10","1.4524706978173259","0.507399405727881","174.6423172247875","0"
"small","600","IWHOLF","2","471.126","2.849997530876E10","2.1186150209090613","0.45624640609885214","188.88258290738617","8081"
"small","600","WHO","2","426.01","2.849997530876E10","1.9036849124296467","0.5038388469211303","170.7968809374688","3360"
"small","600","WOA","2","810.5453333333332","2.849997530876E10","3.517227002170163","0.27288794503883357","324.8302619164185","3761"
"small","600","PSO","2","347.18039999999996","2.849997530876E10","1.331954483505414","0.5729265137792621","139.1950018159077","1047"
"small","600","ACO","2","473.1933333333333","2.849997530876E10","1.800444371084384","0.4508697226773886","189.6968337182811","28828"
"small","600","RR","2","440.7866666666667","2.849997530876E10","1.4689020608859376","0.48979407549643783","176.6942353244131","0"
