"regime","tasks","algo","repeat","makespanAnalytic","makespanSim","doi","utilization","bestFitness","schedulerMs"
"small","200","IWHOLF","0","85.28266666666667","1.8446744271236E10","1.8654229609129875","0.4811183055955097","51.47042382580745","959"
"small","200","WHO","0","80.67566666666667","1.8446744271236E10","1.7788480519004068","0.4993400478045838","48.69460638347319","425"
"small","200","WOA","0","105.73766666666666","1.8446744271236E10","2.4684730419278167","0.37431432901551953","63.81629792049018","414"
"small","200","PSO","0","65.6556","1.8446744271236E10","1.372143997088273","0.5946153679198727","39.62412105268646","149"
"small","200","ACO","0","109.56200000000001","1.8446744271236E10","2.4736971545349395","0.3976117061572444","66.10184017526385","1625"
"small","200","RR","0","102.58500000000001","1.8446744271236E10","1.9726798276965027","0.409569507400367","61.88580618842468","0"
"small","200","IWHOLF","1","84.01625","3.0744573740401E10","2.1796260294903442","0.4587943007057166","50.73521358119223","512"
"small","200","WHO","1","88.1725","3.0744573740401E10","1.9008118704665249","0.46878766055175924","53.211025529302624","283"
"small","200","WOA","1","134.752","3.0744573740401E10","3.0061409931922745","0.32300623552897184","81.27230455544803","417"
"small","200","PSO","1","70.304","3.0744573740401E10","1.4727936142030207","0.5617328850421028","42.43134652669331","96"
"small","200","ACO","1","114.47899999999998","3.0744573740401E10","2.8499281459199355","0.350886039506518","69.08954199149336","1302"
"small","200","RR","1","88.808","3.0744573740401E10","1.669467184607214","0.4859830101642495","53.573880155164666","0"
"small","200","IWHOLF","2","77.79599999999999","6.148914890346666E9","1.7370542920626055","0.5340624732205598","46.9508277253149","641"
"small","200","WHO","2","93.1885","6.148914890346666E9","2.205037063006939","0.45350711640027125","56.24194900659024","223"
"small","200","WOA","2","93.24033333333333","6.148914890346666E9","2.0060692809276746","0.46360077094676483","56.259063155667675","277"
"small","200","PSO","2","70.89800000000001","6.148914890346666E9","1.5792541872626755","0.5615620269024982","42.79313789860213","94"
"small","200","ACO","2","100.20899999999999","6.148914890346666E9","2.6537267178407706","0.3768285533235537","60.50735491456261","1248"
"small","200","RR","2","97.858","6.148914890346666E9","1.727222077161146","0.44758933011778956","59.022125371810944","0"
