"regime","tasks","algo","repeat","makespanAnalytic","makespanSim","doi","utilization","bestFitness","schedulerMs"
"large","500","IWHOLF","0","213.441","1.59825417284095E10","1.7476001013803257","0.4950847814306217","128.35394609249676","1314"
"large","500","WHO","0","189.07366666666664","1.59825417284095E10","1.464985331389235","0.5598649181712244","113.69350329930096","607"
"large","500","WOA","0","238.72299999999996","1.59825417284095E10","1.9845871265483432","0.4435148093536582","143.55562343258592","638"
"large","500","PSO","0","163.84766666666667","1.59825417284095E10","1.2306006156006488","0.619790486285025","98.52221383626602","182"
"large","500","ACO","0","297.2149999999999","1.59825417284095E10","2.7631771949723576","0.36190223407297767","178.7223979661194","2576"
"large","500","RR","0","188.508","1.59825417284095E10","1.272923754033468","0.5604784169195295","113.34425482093387","0"
"large","500","IWHOLF","1","196.1905","3.22818027181375E10","1.629967901612126","0.5246021872448803","117.98595752018262","1250"
"large","500","WHO","1","188.847","3.22818027181375E10","1.8948950205461657","0.5277337209487046","113.59185126264782","569"
"large","500","WOA","1","318.13599999999997","3.22818027181375E10","2.756509584476198","0.33214837365152006","191.28656612976317","686"
"large","500","PSO","1","164.26999999999998","3.22818027181375E10","1.4215940508411613","0.5955201725817254","98.79487163350936","158"
"large","500","ACO","1","260.82050000000004","3.22818027181375E10","2.124835521033844","0.3976616197729856","156.83947712814253","2563"
"large","500","RR","1","228.874","3.22818027181375E10","1.72530876316786","0.4594571503680337","137.62688257801116","0"
"large","500","IWHOLF","2","210.82799999999997","1.137085570889E10","1.9730328484783997","0.5068339337437786","126.79271806892639","1211"
"large","500","WHO","2","199.9935","1.137085570889E10","1.9066784815720093","0.5244722745155883","120.28164501427237","580"
"large","500","WOA","2","214.42816666666667","1.137085570889E10","1.8779556330487475","0.4740605750643767","128.9611735516267","798"
"large","500","PSO","2","155.3965","1.137085570889E10","1.188025468395759","0.6469490571966978","93.4385216505411","219"
"large","500","ACO","2","237.1955","1.137085570889E10","1.784461890129392","0.4619211420537068","142.62175463768497","3012"
"large","500","RR","2","215.1135","1.137085570889E10","1.4844962113412778","0.5050054370522229","129.34032263574616","0"
